region_A,A_sig,B_sig,C_sig,D_sig,A_bkg,B_bkg,C_bkg,D_bkg,B_data,C_data,D_data,A_pred,fom
abcdnet_score > 0.9677777777777777 and abs_deta_jj > 5.555555555555555 and M_jj > 800.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.4366523499317214,0.8620693672160642,6.637113169931001,5.339667150480632,5.871033510074254,91.42775535489034,1385.5780990720982,23372.871885269516,155,2511,41239,9.437789471131696,0.4676452688011453
abcdnet_score > 0.9705555555555555 and abs_deta_jj > 5.277777777777778 and M_jj > 866.6666666666666 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.4368254816448045,0.8325173660698033,6.999654890848609,5.535480259106646,5.067216993828034,83.87735114214472,1551.1771039844737,23426.208633120576,141,2760,41488,9.380061704589279,0.4691386068291519
abcdnet_score > 0.9677777777777777 and abs_deta_jj > 5.0 and M_jj > 1066.6666666666667 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.4402067553752862,0.9231319957812991,6.7043244116096865,5.808506324698309,5.378972581949711,93.85488910396724,1322.458259636368,23628.424434767967,162,2424,41752,9.405250047901896,0.46961252408065096
abcdnet_score > 0.9872222222222222 and abs_deta_jj > 5.0 and M_jj > 800.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,0.9452692304561564,0.4765470856101586,8.113671963692662,5.431186648320889,2.7319357004441955,30.473629347713914,1907.7357966871687,22888.99827184968,46,3528,40355,4.021509106678231,0.47136897368067543
abcdnet_score > 0.9705555555555555 and abs_deta_jj > 5.555555555555555 and M_jj > 800.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.3671232920018284,0.810654939699191,6.706642227860894,5.391081577997506,5.505353758372711,82.77089375902818,1385.9437788237997,23381.528746865366,138,2512,41256,8.402559627690518,0.47163049801326984
abcdnet_score > 0.9705555555555555 and abs_deta_jj > 5.0 and M_jj > 1066.6666666666667 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.3682076140586767,0.8717520318999645,6.7763235529262955,5.859886288579644,4.916061220820533,85.22727563972367,1322.9211709974968,23637.05204823221,145,2424,41769,8.414853120735474,0.47165965935796395
abcdnet_score > 0.965 and abs_deta_jj > 5.0 and M_jj > 1000.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.552139357729855,0.9344182844871787,6.841502401642872,5.6214671673829155,6.224133207413639,103.70213224565602,1461.262880909215,23472.939177824195,170,2642,41508,10.820564710417269,0.471851943503551
abcdnet_score > 0.9733333333333333 and abs_deta_jj > 5.0 and M_jj > 933.3333333333334 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.3846887769334795,0.7854667017783697,7.227826973264766,5.584809542002725,5.084009434806077,73.05559605620333,1591.0734968471422,23303.866467526306,121,2924,41251,8.576858742818356,0.4728115133859381
abcdnet_score > 0.9677777777777777 and abs_deta_jj > 5.277777777777778 and M_jj > 933.3333333333334 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.4716797500391805,0.9124604356699819,6.757878148993255,5.6958777174091235,5.284400716030034,93.92287551141273,1415.6474269606808,23654.68859795209,160,2536,41940,9.674773485932285,0.4731435360498453
abcdnet_score > 0.9705555555555555 and abs_deta_jj > 5.277777777777778 and M_jj > 933.3333333333334 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.398463061984807,0.8593376363133153,6.831094837047628,5.74900051676579,4.821489354900858,85.25953450388889,1416.11033832181,23663.351938959604,143,2536,41957,8.64332530924518,0.47567526661962783
abcdnet_score > 0.9788888888888889 and abs_deta_jj > 5.0 and M_jj > 800.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.2587995213905767,0.6421145431294668,7.800141672758241,5.26561919080158,4.966876651722349,53.64796196261109,1905.5008557358904,22865.823939234782,80,3525,40321,6.993874159867067,0.475989817421847
abcdnet_score > 0.9872222222222222 and abs_deta_jj > 5.0 and M_jj > 866.6666666666666 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,0.9240425385672206,0.4957370662035335,7.9209979909858586,5.6598009555687625,2.366008107814716,31.117343048179833,1752.4961828479495,23130.671422705767,48,3204,40904,3.7598278896929394,0.4765494602791328
abcdnet_score > 0.965 and abs_deta_jj > 5.277777777777778 and M_jj > 866.6666666666666 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.5887407699984726,0.9200663089159838,6.84773960249494,5.4479313162604655,6.27041563715191,102.4723319414681,1549.9739053411497,23407.61365232124,167,2759,41462,11.112657373016257,0.4765890702346272
abcdnet_score > 0.9677777777777777 and abs_deta_jj > 5.0 and M_jj > 1133.3333333333335 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.4073028706433608,0.9436380843056829,6.46830189178185,5.937791009932759,4.766081481549155,94.53445754490782,1206.1170588950608,23726.749717840332,163,2236,41967,8.684633164152787,0.47754228613717653
abcdnet_score > 0.965 and abs_deta_jj > 5.555555555555555 and M_jj > 800.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.5110467748532008,0.8992799358926543,6.562718745009521,5.302456581804043,6.461007984491191,101.34953943201859,1384.9881245976812,23362.950101192375,164,2511,41230,9.98796992481203,0.478122625061271
abcdnet_score > 0.9844444444444445 and abs_deta_jj > 5.0 and M_jj > 800.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.0582289995311158,0.5493240233003144,8.000712194617702,5.358409710630733,3.4629200411870493,35.908834550377875,1907.0048123464255,22883.563066647017,56,3526,40345,4.894187631676788,0.4783429208787344
abcdnet_score > 0.9872222222222222 and abs_deta_jj > 5.0 and M_jj > 933.3333333333334 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,0.9013571499384654,0.5084054312667361,7.711158600259779,5.861870812514359,2.3201673338298705,31.83946682911907,1593.8373389481185,23345.082596753393,50,2929,41322,3.544116935288708,0.4787875918043297
abcdnet_score > 0.99 and abs_deta_jj > 5.0 and M_jj > 1000.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,0.753955279483197,0.4625087098357226,7.63968647988953,6.093376742034371,1.5443237140654322,25.964680493217443,1465.942690402563,23550.676629576636,39,2647,41639,2.4792382141742118,0.47883562926062784
abcdnet_score > 0.9705555555555555 and abs_deta_jj > 5.0 and M_jj > 1133.3333333333335 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.3356462452864815,0.8883382974456618,6.539958517138729,5.993090796792781,4.467454366982171,85.68493121967396,1206.4156860096277,23735.599244165573,146,2236,41984,7.775724085365853,0.4789840224175054
abcdnet_score > 0.99 and abs_deta_jj > 5.277777777777778 and M_jj > 800.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,0.7811020242712221,0.43408636538982054,7.819285076062914,5.636113035190366,1.5455243132267265,24.995276947762214,1669.7511587289982,23202.22066339047,36,3018,40971,2.6518269019550416,0.479661849033834
abcdnet_score > 0.9677777777777777 and abs_deta_jj > 5.555555555555555 and M_jj > 866.6666666666666 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.424467832393859,0.9092695471197991,6.538314375315882,5.643188610860902,4.907803212328327,93.593072646011,1291.9752474002175,23674.062891997157,159,2325,41924,8.81774162770728,0.4797046869399363
abcdnet_score > 0.976111111111111 and abs_deta_jj > 5.0 and M_jj > 800.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.3686670818917703,0.6940849220863125,7.690274112257047,5.2136488118447355,5.971619661590538,62.13000772070937,1904.4961127260221,22857.341893476696,93,3525,40308,8.133000893122952,0.4799239374936351
abcdnet_score > 0.9733333333333333 and abs_deta_jj > 5.277777777777778 and M_jj > 800.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.3981957531680058,0.75793090584544,7.202191347166129,5.312268494734746,5.049600024671105,71.8065258397331,1666.2470830175544,23155.409414498496,115,3013,40892,8.473417783429522,0.48032884587708496
abcdnet_score > 0.965 and abs_deta_jj > 5.0 and M_jj > 1066.6666666666667 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.517110807671132,0.9677821504757738,6.62742035931384,5.763856170003835,5.636232865817436,104.2723302803532,1322.2009993524998,23618.00699359158,171,2424,41743,9.929904415111515,0.4814428798277366
abcdnet_score > 0.9788888888888889 and abs_deta_jj > 5.0 and M_jj > 866.6666666666666 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.2292262487830472,0.6652451589367459,7.615814280770033,5.49029286283555,4.390936107191861,54.80571177246034,1750.4712548485727,23106.983053981494,83,3201,40869,6.500844160610732,0.48211089718066413
abcdnet_score > 0.9705555555555555 and abs_deta_jj > 5.555555555555555 and M_jj > 866.6666666666666 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.354938774463966,0.8569336363768252,6.607843433245775,5.6955245216038755,4.542123460626784,84.68943681478513,1292.340927151919,23682.96652782838,142,2326,41941,7.875157959991417,0.48282531710786
abcdnet_score > 0.9677777777777777 and abs_deta_jj > 5.277777777777778 and M_jj > 1000.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.429135585115578,0.9307391456416119,6.618937626100463,5.900597518535616,4.844105226088381,94.92863049206757,1304.7741345027084,23870.758993676176,161,2295,42286,8.737998391902757,0.4834676870366313
abcdnet_score > 0.965 and abs_deta_jj > 5.277777777777778 and M_jj > 933.3333333333334 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.5483925287880074,0.9509542121802079,6.681165370244429,5.657383940898897,5.781414703537442,104.36991965061074,1415.1504129731736,23644.241553812888,169,2536,41931,10.221172879254013,0.4843181003250328
abcdnet_score > 0.9733333333333333 and abs_deta_jj > 5.0 and M_jj > 1000.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.3443843868728365,0.8020870075697788,7.049257372499891,5.753798444300315,4.520715464983177,73.43101586427721,1462.966298651645,23503.21029420558,121,2642,41557,7.692614962581515,0.48471500317373434
abcdnet_score > 0.9844444444444445 and abs_deta_jj > 5.0 and M_jj > 866.6666666666666 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.0344055787668074,0.5688753816650414,7.810634950786272,5.586662640107255,3.09699244855757,36.5525482508438,1751.7651985072068,23125.236217503098,58,3202,40894,4.541399716339805,0.48539577283481156
abcdnet_score > 0.9705555555555555 and abs_deta_jj > 5.277777777777778 and M_jj > 1000.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.3574668812401804,0.8776163462849453,6.690606329975861,5.953720317892282,4.381193864959203,86.26528948454374,1305.2370458638377,23879.422334683703,144,2295,42303,7.812211899865257,0.4856710708694492
abcdnet_score > 0.9816666666666667 and abs_deta_jj > 5.0 and M_jj > 800.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.176175363235443,0.5947410897880767,7.882765830913375,5.312992644142971,3.912511040769759,44.289877167366996,1906.555221346843,22875.182024030026,67,3525,40334,5.855481727574751,0.48606098558475713
abcdnet_score > 0.99 and abs_deta_jj > 5.0 and M_jj > 1066.6666666666667 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,0.7334681848264621,0.47753335847820355,7.4110629821585094,6.254104962001405,1.4186018679311576,25.965353874000254,1326.418630350386,23696.313969997944,39,2428,41875,2.2613014925373136,0.4877553545872115
abcdnet_score > 0.976111111111111 and abs_deta_jj > 5.0 and M_jj > 866.6666666666666 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.3390938092842406,0.7179477051660741,7.505946720268839,5.437590316606222,5.089500355746324,63.28775753055862,1749.772690600018,23098.501008223386,96,3201,40856,7.521441159193264,0.488270483072171
abcdnet_score > 0.99 and abs_deta_jj > 5.277777777777778 and M_jj > 933.3333333333334 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,0.7494889359026349,0.47009376672180286,7.480068963129799,6.138244386357303,1.4555632992148613,26.292296174095362,1419.4762643774961,23722.319177289402,39,2541,42061,2.356078077078529,0.4882816314450559
abcdnet_score > 0.9788888888888889 and abs_deta_jj > 5.0 and M_jj > 933.3333333333334 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.1984901528553675,0.6863398034400456,7.414025597342876,5.683936440341049,4.289277980330179,55.748530935709056,1591.868228301618,23321.173532646804,85,2926,41287,6.023930050621261,0.4883087539425185
abcdnet_score > 0.9677777777777777 and abs_deta_jj > 5.555555555555555 and M_jj > 933.3333333333334 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.3976385513553415,0.949676612290943,6.401952032868229,5.88685292356722,4.595022936266593,95.04398822168915,1191.4629584374281,23945.624889684997,161,2154,42445,8.170432324184238,0.4889588969593833
abcdnet_score > 0.965 and abs_deta_jj > 5.0 and M_jj > 1133.3333333333335 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.4825105705848844,0.9895513388542363,6.393094191840327,5.891877755384206,5.02334176541688,104.99923858772468,1205.8597986111931,23716.284936797518,172,2236,41958,9.166118499451834,0.48967176730860545
abcdnet_score > 0.9844444444444445 and abs_deta_jj > 5.0 and M_jj > 933.3333333333334 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.00971253866864,0.5862242180727941,7.602803211529604,5.7840520257083,3.0505064551217234,37.42293981390624,1593.1069998268265,23339.49912376861,60,2927,41312,4.251065065840434,0.48972116421549716
abcdnet_score > 0.9733333333333333 and abs_deta_jj > 5.277777777777778 and M_jj > 866.6666666666666 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.3780977860826367,0.7933478017134151,7.058382586410777,5.574649823463034,4.000051628689773,73.25581044036414,1552.2442693496118,23436.83017382235,119,2760,41510,7.912310286677909,0.48992362224811875
abcdnet_score > 0.99 and abs_deta_jj > 5.277777777777778 and M_jj > 866.6666666666666 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,0.768925888832003,0.4567478210624246,7.6675544836614105,5.911249804114025,1.5014040731997067,25.570172393156124,1554.742916905102,23484.51581186955,37,2765,41592,2.4597278322754375,0.49027636296421007
abcdnet_score > 0.965 and abs_deta_jj > 5.555555555555555 and M_jj > 866.6666666666666 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.4988622573153385,0.948673386111812,6.463919950394403,5.603784771868889,5.497777686745265,103.59366765792981,1291.3852729258006,23664.06229698524,168,2325,41915,9.318859596803053,0.49099869698265297
abcdnet_score > 0.9677777777777777 and abs_deta_jj > 5.0 and M_jj > 1200.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.3700062917067228,0.9615340201356047,6.239414276266556,6.05649762348061,4.472944358490025,94.82831586362818,1073.2286351169428,23809.64987685143,163,2011,42137,7.779220162802288,0.491195670559696
abcdnet_score > 0.9705555555555555 and abs_deta_jj > 5.555555555555555 and M_jj > 933.3333333333334 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.3284608367065132,0.8956383885228816,6.4711297475170575,5.940891147335282,4.296395821699607,86.07162017652931,1191.7615855519953,23954.59725773017,144,2154,42462,7.30479016532429,0.49152417544039456
abcdnet_score > 0.9677777777777777 and abs_deta_jj > 5.277777777777778 and M_jj > 1066.6666666666667 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.3989290947545618,0.9647267637667507,6.43422538961341,6.0765546345596775,4.285789930792338,95.52835152500391,1185.9274989543014,24036.04211749992,162,2121,42565,8.072406907083284,0.49237294362209183
abcdnet_score > 0.9872222222222222 and abs_deta_jj > 5.0 and M_jj > 1000.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,0.878210622888943,0.5220785774702716,7.515431136483785,6.033806874399822,2.0664551847382935,32.15597957480232,1465.42055893189,23544.48533049505,50,2647,41628,3.179350437205727,0.4925263682696026
abcdnet_score > 0.9705555555555555 and abs_deta_jj > 5.0 and M_jj > 1200.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.3002270478972848,0.9062342332755835,6.309193520075995,6.11179741034063,4.174317243923039,85.9787895383943,1073.5272622315097,23818.499403176662,146,2011,42154,6.9650804194145275,0.4926700123262943
abcdnet_score > 0.9872222222222222 and abs_deta_jj > 5.277777777777778 and M_jj > 800.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,0.9081045617448817,0.4904050130169554,7.692282538589255,5.579794387563231,2.3405025195436293,31.1047946794461,1668.9561805226817,23196.111145658793,46,3018,40961,3.389272722833915,0.493267610328722
