region_A,A_sig,B_sig,C_sig,D_sig,A_bkg,B_bkg,C_bkg,D_bkg,B_data,C_data,D_data,A_pred,fom
abcdnet_score > 0.9677777777777777 and abs_deta_jj > 6.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6 and M_jj > 1000.0,1.2574799984738168,0.5374409977539405,5.474153424072488,2.670273322501854,3.223137978120742,7.500636870044126,811.1700083128956,1442.7366963371205,12,1459,2627,6.664636467453369,0.48709408222689604
abcdnet_score > 0.9806565656565657 and abs_deta_jj > 6.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6 and M_jj > 1000.0,0.9622155020250434,0.40581474261090145,5.769417920521262,2.8018995776448934,1.8811488270690655,4.556456303133761,812.5119974639473,1445.680876904031,7,1460,2632,3.882978723404255,0.4883035076831161
abcdnet_score > 0.9804040404040404 and abs_deta_jj > 6.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6 and M_jj > 1000.0,0.9653682435053546,0.4070001648244437,5.76626517904095,2.8007141554313515,1.8811488270690655,4.556456303133761,812.5119974639473,1445.680876904031,7,1460,2632,3.882978723404255,0.48990345563699345
abcdnet_score > 0.9675252525252525 and abs_deta_jj > 6.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6 and M_jj > 1000.0,1.2688635123808112,0.5443892150072034,5.462769910165493,2.6633251052485916,3.223137978120742,7.500636870044126,811.1700083128956,1442.7366963371205,12,1459,2627,6.664636467453369,0.4915035696666758
abcdnet_score > 0.9801515151515151 and abs_deta_jj > 6.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6 and M_jj > 1000.0,0.9691578544159843,0.4100780825261091,5.76247556813032,2.7976362377296855,1.8811488270690655,4.556456303133761,812.5119974639473,1445.680876904031,7,1460,2632,3.882978723404255,0.4918266010202473
abcdnet_score > 0.9723232323232323 and abs_deta_jj > 6.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6 and M_jj > 1000.0,1.16167759527923,0.5014854272159222,5.569955827267074,2.7062288930398726,2.484320523387009,6.466516972860328,811.9088257676293,1443.7708162343042,10,1459,2629,5.549638645872956,0.4931207306357104
abcdnet_score > 0.9672727272727273 and abs_deta_jj > 6.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6 and M_jj > 1000.0,1.2747931696825465,0.5490912411411387,5.456840252863758,2.658623079114656,3.2689177080047975,7.500636870044126,811.1242285830115,1442.7366963371205,12,1459,2627,6.664636467453369,0.4938004658278985
abcdnet_score > 0.9720707070707071 and abs_deta_jj > 6.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6 and M_jj > 1000.0,1.1643490181438232,0.5041595683296046,5.56728440440248,2.70355475192619,2.484320523387009,6.467250389479023,811.9088257676293,1443.7700828176858,10,1459,2629,5.549638645872956,0.49425472340631943
abcdnet_score > 0.9798989898989898 and abs_deta_jj > 6.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6 and M_jj > 1000.0,0.9757783810136522,0.41178721628874804,5.7558550415326515,2.7959271039670464,2.188456326276495,4.556456303133761,812.2046899647398,1445.680876904031,7,1460,2632,3.882978723404255,0.49518637474406163
abcdnet_score > 0.967020202020202 and abs_deta_jj > 6.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6 and M_jj > 1000.0,1.2799883229531475,0.549646100988025,5.451645099593157,2.65806821926777,3.2689177080047975,7.500636870044126,811.1242285830115,1442.7366963371205,12,1459,2627,6.664636467453369,0.49581284647605406
abcdnet_score > 0.9874747474747475 and abs_deta_jj > 6.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6 and M_jj > 1000.0,0.7404489705034268,0.31789754223487726,5.991184452042877,2.8898167780209176,1.1437842402955996,2.575807153975341,813.2493620507207,1447.6615260531894,4,1462,2635,2.2193548387096773,0.49702903697619855
abcdnet_score > 0.9796464646464647 and abs_deta_jj > 6.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6 and M_jj > 1000.0,0.9800821155503447,0.41310565050770953,5.7515513069959585,2.794608669748085,2.232630496117611,4.556456303133761,812.1605157948986,1445.680876904031,7,1460,2632,3.882978723404255,0.4973704267220033
abcdnet_score > 0.9667676767676767 and abs_deta_jj > 6.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6 and M_jj > 1000.0,1.2852202510853985,0.5505076985634345,5.446413171460906,2.65720662169236,3.2689177080047975,7.5838970406873285,811.1242285830115,1442.6534361664774,12,1459,2627,6.664636467453369,0.49783947213606367
abcdnet_score > 0.9665151515151514 and abs_deta_jj > 6.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6 and M_jj > 1000.0,1.2861249361840825,0.5520266556524553,5.445508486362222,2.655687664603339,3.3231114600990237,7.5838970406873285,811.0700348309173,1442.6534361664774,12,1459,2627,6.664636467453369,0.49818990853138023
abcdnet_score > 0.9793939393939394 and abs_deta_jj > 6.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6 and M_jj > 1000.0,0.9865316033426471,0.4180499416039541,5.745101819203657,2.7896643786518407,2.232630496117611,4.6237189857580505,812.1605157948986,1445.6136142214068,7,1460,2632,3.882978723404255,0.500643401959996
abcdnet_score > 0.9872222222222222 and abs_deta_jj > 6.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6 and M_jj > 1000.0,0.7474153070476047,0.3216943612845937,5.984218115498699,2.886019958971201,1.2611057298227553,2.6247677709337585,813.1320405611935,1447.6125654362309,4,1462,2635,2.2193548387096773,0.5017052154594378
abcdnet_score > 0.9662626262626263 and abs_deta_jj > 6.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6 and M_jj > 1000.0,1.2966473105547203,0.5553981871263711,5.434986111991584,2.652316133129424,3.3231114600990237,7.5838970406873285,811.0700348309173,1442.6534361664774,12,1459,2627,6.664636467453369,0.5022658272681667
abcdnet_score > 0.9791414141414141 and abs_deta_jj > 6.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6 and M_jj > 1000.0,0.993455901434968,0.4256823704856042,5.738177521111337,2.7820319497701904,2.278073947829281,4.6237189857580505,812.115072343187,1445.6136142214068,7,1460,2632,3.882978723404255,0.5041573331319714
abcdnet_score > 0.966010101010101 and abs_deta_jj > 6.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6 and M_jj > 1000.0,1.3018780924060773,0.5564219452480189,5.429755330140226,2.651292375007776,3.3231114600990237,7.583959088748329,811.0700348309173,1442.6533741184164,12,1459,2627,6.664636467453369,0.5042920089078812
abcdnet_score > 0.9657575757575757 and abs_deta_jj > 6.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6 and M_jj > 1000.0,1.3073544897589104,0.5632413239938023,5.424278932787394,2.6444729962619924,3.3231114600990237,7.583959088748329,811.0700348309173,1442.6533741184164,12,1459,2627,6.664636467453369,0.5064133315100106
abcdnet_score > 0.9869696969696969 and abs_deta_jj > 6.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6 and M_jj > 1000.0,0.7547201370919766,0.3248391416185563,5.976913285454327,2.8828751786372386,1.311944537593204,2.7269670918990863,813.0812017534231,1447.5103661152655,4,1462,2635,2.2193548387096773,0.5066086089232176
abcdnet_score > 0.9655050505050504 and abs_deta_jj > 6.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6 and M_jj > 1000.0,1.3131973896011613,0.5663960081864584,5.418436032945143,2.6413183120693366,3.3231114600990237,7.63129895517923,811.0700348309173,1442.6060342519854,12,1459,2627,6.664636467453369,0.5086766215342328
abcdnet_score > 0.9788888888888889 and abs_deta_jj > 6.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6 and M_jj > 1000.0,1.0027504720888483,0.42968854264125084,5.728882950457455,2.778025777614544,2.278073947829281,4.6895382273963335,812.115072343187,1445.5477949797687,7,1460,2632,3.882978723404255,0.5088741262444775
abcdnet_score > 0.9652525252525253 and abs_deta_jj > 6.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6 and M_jj > 1000.0,1.3165777736155366,0.5692677776102117,5.4150556489307675,2.6384465426455828,3.3231114600990237,7.63129895517923,811.0700348309173,1442.6060342519854,12,1459,2627,6.664636467453369,0.5099860380267854
abcdnet_score > 0.9786363636363636 and abs_deta_jj > 6.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6 and M_jj > 1000.0,1.0077796436636128,0.4348156993887451,5.723853778882691,2.77289862086705,2.278073947829281,4.89088512636666,812.115072343187,1445.346448080798,7,1460,2632,3.882978723404255,0.5114263217926988
