region_A,A_sig,B_sig,C_sig,D_sig,A_bkg,B_bkg,C_bkg,D_bkg,B_data,C_data,D_data,A_pred,fom
abcdnet_score > 0.80875 and abs_deta_jj > 3.4166666666666665 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,6.63350030441618,2.12036475209366,6.3325445105025615,2.551737477966603,400.6429068874549,930.6946008705539,7847.59041189413,17941.1093793833,1696,14344,31370,775.4996493465094,0.2382055908817408
abcdnet_score > 0.7966666666666666 and abs_deta_jj > 3.625 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,6.662929089235117,2.442502650957363,5.873797298183029,2.658918006603495,406.3057427294077,1091.3110159305293,6944.657744587635,18677.76279578787,2024,12656,32743,782.3273371407629,0.23821600562186607
abcdnet_score > 0.7241666666666666 and abs_deta_jj > 4.458333333333334 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,6.961580250863542,4.083152844645271,3.752437363421685,2.840976586048507,449.9762339893631,2296.218409612455,3803.349861211783,20570.492794221846,4425,6940,35967,853.824338977396,0.23824487584011644
abcdnet_score > 0.845 and abs_deta_jj > 3.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,6.106203455515184,1.4694396077090222,7.712817988450989,2.349685993303811,348.05454017445453,570.8333717741925,10027.081852357496,16174.067534729298,1033,18056,28428,656.1083438863093,0.23838750609384035
abcdnet_score > 0.8329166666666666 and abs_deta_jj > 3.2083333333333335 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,6.243463647715714,1.724985472751439,7.158370704920298,2.5113272195915535,358.1676321991348,685.598312477902,8926.838921690436,17149.432432667963,1267,16139,30088,679.6102432863601,0.23949454692563835
abcdnet_score > 0.7 and abs_deta_jj > 4.666666666666667 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,7.069667490917388,4.626812775189494,3.193022368028255,2.748644410843866,461.03597796584575,2891.8426855255357,3144.686446250812,20622.472189293243,5475,5741,36084,871.0779015630196,0.2395358328162909
abcdnet_score > 0.7604166666666666 and abs_deta_jj > 4.041666666666667 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,6.906195189522853,3.1970607366384876,4.728777086567135,2.8061140322505302,458.4604672129472,1591.5666593947321,5207.939938343862,19862.070234083894,3038,9457,34842,824.5900350152115,0.24050261761110064
abcdnet_score > 0.7845833333333333 and abs_deta_jj > 3.8333333333333335 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,6.693001766128684,2.7671127237881157,5.396536959763386,2.7814955952988196,396.78465010658834,1271.494022557054,6007.928612620439,19443.83001375136,2373,11065,33991,772.4763908093319,0.24081211505390293
abcdnet_score > 0.8208333333333333 and abs_deta_jj > 3.4166666666666665 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,6.335127278676708,2.009493472506313,6.630917536242032,2.6626087575539503,366.0861760919701,813.3095695853533,7882.147142689613,18058.4944106685,1504,14431,31562,687.6694759520943,0.24158249985942648
abcdnet_score > 0.7483333333333333 and abs_deta_jj > 4.25 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,6.8705384838220525,3.5513175927473957,4.33283309638637,2.883457872023186,438.198639526635,1803.9327608539975,4525.873177371412,20352.03272128339,3469,8158,35729,792.0765204735649,0.24412216155535654
